Course Code,Title,Units,Description,Prerequisites,Learning Activities,Grade Mode,General Education
HIS 127A,Popular Culture in Early Modern Europe,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH); World Cultures (WC).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, WC"
HIS 130A,Christianity & Culture in Europe:,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 130B,Christianity & Culture in Europe:,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 130C,Christianity & Culture in Europe:,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 131A,Early Modern European History,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 131B,European History During the Renaissance & Reformation,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC"
HIS 131C,"The Old Regime: Absolution, Enlightenment & Revolution in Europe",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 132,Crime & Punishment in Early Modern Europe,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 133,European Thought & Culture from the Renaissance to the Enlightenment,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC"
HIS 134A,The Age of Revolution,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WE"
HIS 135A,History of Science to the,4,"Learning Activities:Lecture/Discussion 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).HIS 135A— History of Science to the 18th Century (4 units)Course Description:Survey of the historical development of science, technology, and medicine from the ancient world to the 18th century, with special emphasis on Isaac Newton as the culmination of the 17th-century scientific revolution.Learning Activities:Lecture/Discussion 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC)..This course version is effective from, and including:  Winter Quarter 2026.",,"Lecture/Discussion 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 135B,"History of Science,",4,"Learning Activities:Lecture/Discussion 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture/Discussion 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 136,Scientific Revolution,4,"Learning Activities:Lecture/Discussion 3 hour(s), Term Paper.Cross Listing:STS 136.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC).",,"Lecture/Discussion 3 hour(s), Term Paper",Letter,"AH, SS, WC"
HIS 138A,"The Rise of the Russian Empire,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Credit Limitation(s):Only 2 units of credit will be allowed to students who have completed former HIS 137B.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 138B,"Reform & Revolution in Tsarist Russia,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 138C,"Russian History: The Rise & Fall of the Soviet Union,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Credit Limitation(s):Not open for credit to students who have completed former HIS 137C.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 139A,Medieval & Renaissance Medicine,4,"Learning Activities:Discussion/Laboratory 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Discussion/Laboratory 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 139B,"Medicine, Society, & Culture in Modern Europe",4,"Learning Activities:Lecture 2 hour(s), Discussion 1 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 2 hour(s), Discussion 1 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 140,The Rise of Capitalism in Europe,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 141,France Since,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 142A,History of the Holocaust,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 142B,The Memory of the Holocaust,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 143,History of Eastern Europe & the Balkans,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 144A,"History of Germany,",4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, SS, WC, WE"
HIS 144B,History of Germany since,4,"Learning Activities:Lecture/Discussion 3 hour(s), Extensive Writing.Credit Limitation(s):Not open for credit to students who have completed former HIS 144.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture/Discussion 3 hour(s), Extensive Writing",Letter,"AH, SS, WC, WE"
HIS 145,War & Revolution in Europe:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 146A,Europe in the,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 146B,Europe in the,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 147A,European Intellectual History:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 147B,European Intellectual History:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC"
HIS 147C,European Intellectual History:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC"
HIS 148A,Women & Society in Europe:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 148B,Women & Society in Europe:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 148C,Women in Society in Europe:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 149,"Comparative Cultural History of Modern Britain & France,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 151A,England: The Middle Ages,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 151B,England: The Early Modern Centuries,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 151C,,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 151D,Industrial England,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 156,Latin American Migration History,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Credit Limitation(s):Not open for credit to students who have previously completed an upper division history course in latin american migration history.Grade Mode:Letter.General Education:Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"SS, WC, WE"
HIS 157,"Business, Biomes & Knowledge: Latin American Environmental History",4,"Learning Activities:Lecture 3 hour(s), Project.Grade Mode:Letter.General Education:Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Project",Letter,"SS, WC, WE"
HIS 158,Special Topics in Latin American History,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Repeat Credit:May be repeated 3 time(s) when topic differs.Grade Mode:Letter.General Education:Arts & Humanities (AH); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, WC, WE"
HIS 159,Women & Gender in Latin American History,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, SS, WC, WE"
HIS 160,Spain & America in the,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).HIS 160— Spain & America in the 16th Century  (4 units)Course Description:Atlantic world in the 16th century, particularly the transcultural and reciprocal social and economic relations between Spain and America in the course of colonization.Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC).This course version is effective from, and including:  Winter Quarter 2026.",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 161,Human Rights in Latin America,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Cross Listing:HMR 161.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Visual Literacy (VL); World Cultures (WC); Writing Experience (WE).HIS 161— Human Rights in Latin America (4 units)Course Description:History of the origins, denial and protection of Human Rights in Latin America. Emphasis on dictatorships, political violence, social resistance, democracy, justice, accountability, truth commissions, memory.Learning Activities:Lecture 3 hour(s), Term Paper.Cross Listing:HMR 161.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Visual Literacy (VL); World Cultures (WC).This course version is effective from, and including:  Winter Quarter 2026.",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, VL, WC, WE"
HIS 162,History of the Andean Region,4,Learning Activities:Lecture/Discussion 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture/Discussion 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 163A,History of Brazil,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 163B,History of Brazil,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 164,History of Chile,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 165,Latin American Social Revolutions,4,"Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).HIS 165— Latin American Social Revolutions (4 units)Course Description:Major social upheavals since 1900 in selected Latin American nations; similarities and differences in cause, course, and consequence.Learning Activities:Lecture 3 hour(s), Term paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).This course version is effective from, and including:  Winter Quarter 2026.",,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 165V,Latin American Social Revolutions,4,"Learning Activities:Web Virtual Lecture 3 hour(s), Term paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).This course version is effective from, and including: Winter Quarter 2026.",,"Web Virtual Lecture 3 hour(s), Term paper",Letter,"AH, SS, WC, WE"
HIS 166A,History of Mexico to,4,Learning Activities:Lecture/Discussion 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture/Discussion 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 166B,History of Mexico since,4,Learning Activities:Lecture/Discussion 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture/Discussion 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 167,Modern Latin American Cultural & Intellectual History,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 168,History of Inter-American Relations,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 169A,Mexican-American History,4,Learning Activities:Lecture/Discussion 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture/Discussion 3 hour(s),Letter,"AH, SS, WC, WE"
HIS 169B,Mexican-American History,4,"Learning Activities:Lecture/Discussion 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,Lecture/Discussion 3 hour(s),Letter,"AH, SS, ACGH, DD, WE"
HIS 170A,Colonial America,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 170B,The American Revolution,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 170C,"The Early National Period,",4,"Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,Lecture 3 hour(s),Letter,"AH, SS, ACGH, DD, WE"
HIS 171A,"Slavery, Society & Expansion in the Early U",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD"
HIS 171B,Civil War Era,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).HIS 171B— Civil War Era (4 units)Course Description:Examination of the political and social history of the United States from the Compromise of 1850 to the end of the Civil War in 1865. Causes of the war the war itself and the problems of reconstruction after the war.Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD).This course version is effective from, and including:  Winter Quarter 2026.",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 171BF,The Civil War in American Film,1,"Learning Activities:Discussion 1 hour(s), Film Viewing.Grade Mode:Pass/No Pass only.General Education:Arts & Humanities (AH) or Social Sciences (SS).",HIS 171Brequired concurrently,"Discussion 1 hour(s), Film Viewing",Pass/No Pass only,"AH, SS"
HIS 171C,"Reconstruction, America",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH); American Cultures, Governance, & History (ACGH).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, ACGH"
HIS 171D,Selected Themes in,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Repeat Credit:May be repeated 1 time(s) when topic differs.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 172,American Environmental History,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 173,Becoming an American: Immigration & American Culture,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 174A,"The Gilded Age & Progressive Era: United States,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 174AD,Emergence of Modern America: Discussion,1,Learning Activities:Discussion 1 hour(s).Grade Mode:Pass/No Pass only.,HIS 174Arequired concurrently,Discussion 1 hour(s),Pass/No Pass only,
HIS 174B,"War, Prosperity, & Depression: United States,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD"
HIS 174BD,"America in War, Prosperity & Depression: Discussion",1,Learning Activities:Discussion 1 hour(s).Grade Mode:Pass/No Pass only.,HIS 174Brequired concurrently,Discussion 1 hour(s),Pass/No Pass only,
HIS 174C,"The United States Since World War II,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).HIS 174C— The United States Since World War II, 1945 to the Present (4 units)Course Description:America's struggle to respond to new complexities in foreign relations, social tensions, family changes and media. Emphasis on such topics as: Cold War; anticommunist crusade; civil rights, feminist and environmentalist movement; New Left; counterculture; Vietnam; Watergate; and the moral majority.Prerequisite(s):HIS 017B.Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).This course version is effective from, and including:  Winter Quarter 2026.",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 174CD,The United States Since World War II: Discussion,1,Learning Activities:Discussion 1 hour(s).Grade Mode:Pass/No Pass only.,HIS 174Crequired concurrently,Discussion 1 hour(s),Pass/No Pass only,
HIS 174D,Selected Themes in,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Repeat Credit:May be repeated 1 time(s) when topic differs.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 174DD,Selected Themes in,1,Learning Activities:Discussion 1 hour(s).Repeat Credit:May be repeated.Grade Mode:Pass/No Pass only.,HIS 174Drequired concurrently,Discussion 1 hour(s),Pass/No Pass only,
HIS 175,American Intellectual History,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 176A,Cultural & Social History of United States,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 176B,Cultural & Social History of United States,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 177A,History of Black People & American Race Relations:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 177B,History of Black People & American Race Relations:,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 178,Water in the West: Environment & Politics in America's Arid Lands,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, ACGH, WE"
HIS 179,"Asian American History,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 180AN,"American Political History,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Credit Limitation(s):Not open for credit to students who have completed HIS 180A.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 180BN,"American Political History,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Credit Limitation(s):Not open for credit to students who have taken HIS 180A orHIS 180C.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
HIS 180C,The Fight for the Right to Vote,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH"
HIS 181,Religion in American History to,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, WE"
