Course Code,Title,Units,Description,Prerequisites,Learning Activities,Grade Mode,General Education
MAT 205A,Complex Analysis,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Credit Limitation(s):No credit given to students who have completedMAT 205.Grade Mode:Letter.","MAT 185A; or equivalent toMAT 185A, or consent of instructor","Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 205B,Complex Analysis,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Repeat Credit:May be repeated 2 time(s) when topic differs.Grade Mode:Letter.",MAT 205A; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 206,Measure Theory,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Grade Mode:Letter.",MAT 125B,"Lecture 3 hour(s), Extensive Problem Solving",Letter,
MAT 207A,Methods of Applied Mathematics,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 207B,Methods of Applied Mathematics,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 207C,Methods of Applied Mathematics,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 215A,Topology,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 215B,Topology,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 215C,Topology,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 216,Geometric Topology,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.",MAT 215A,"Lecture 3 hour(s), Extensive Problem Solving 1 hour(s)",Letter,
MAT 218A,Partial Differential Equations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 201A;MAT 201B;MAT 201C; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 218B,Partial Differential Equations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 218A; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 218C,Partial Differential Equations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 218B; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 221A,Mathematical Fluid Dynamics,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 118B; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 221B,Mathematical Fluid Dynamics,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 118B; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 226A,Numerical Methods: Fundamentals,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.","MAT 128A;MAT 128B; or equivalent, or consent of instructor; familiarity with some programming language","Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 226B,Numerical Methods: Large-Scale Matrix Computations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.","MAT 167; or equivalent, or consent of instructor; familiarity with some programming language","Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 226C,Numerical Methods: Ordinary Differential Equations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.","MAT 022B; or equivalent, or consent of instructor; familiarity with some programming language","Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 227,Mathematical Biology,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 228A,Numerical Solution of Differential Equations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s), Discussion.Grade Mode:Letter.",MAT 128C,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s), Discussion",Letter,
MAT 228B,Numerical Solution of Differential Equations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s), Discussion.Grade Mode:Letter.",MAT 128C,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s), Discussion",Letter,
MAT 228C,Numerical Solution of Differential Equations,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s), Discussion.Grade Mode:Letter.",MAT 128C,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s), Discussion",Letter,
MAT 235A,Probability Theory,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Cross Listing:STA 235A.Grade Mode:Letter.",MAT 125B; ( MAT 135AorSTA 131A ) ; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 235B,Probability Theory,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Cross Listing:STA 235B.Grade Mode:Letter.",MAT 235AorSTA 235A; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 235C,Probability Theory,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Cross Listing:STA 235C.Grade Mode:Letter.",MAT 235BorSTA 235B; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 236A,Stochastic Dynamics & Applications,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.","MAT 201Cor ( MAT 235BorSTA 235B ) ;MAT 235A,MAT 235B,MAT 235C/STA 235A,STA 235B,STA 235Crecommended","Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 236B,Stochastic Dynamics & Applications,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.","MAT 201Cor ( MAT 235BorSTA 235B ) ;MAT 235A,MAT 235B,MAT 235C/STA 235A,STA 235B,STA 235Crecommended","Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 239,Differential Topology,4,"Learning Activities:Lecture 3 hour(s), Discussion 1 hour(s).Grade Mode:Letter.","MAT 201A; or consent of instructor; Vector calculus, point-set topology;MAT 250AMAT 250Bhighly recommended","Lecture 3 hour(s), Discussion 1 hour(s)",Letter,
MAT 240A,Differential Geometry,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 201A;MAT 239;MAT 250AMAT 250Bhighly recommended; intended primarily for second-year graduate students,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 240B,Differential Geometry,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 240A; Intended primarily for second-year graduate students,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 245,Enumerative Combinatorics,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Grade Mode:Letter.","MAT 145; MAT 150; or the equivalent, or consent of instructor","Lecture 3 hour(s), Extensive Problem Solving",Letter,
MAT 246,Algebraic Combinatorics,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Grade Mode:Letter.MAT 246— Algebraic Combinatorics (4 units)Course Description:Algebraic and geometric aspects of combinatorics. Use of structures such as groups, polytopes, rings, and simplicial complexes to solve combinatorial problems.Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Enrollment Restriction(s):Open to graduate students in Mathematics or Applied Mathematics, or consent of instructor.Grade Mode:Letter.This course version is effective from, and including:  Winter Quarter 2026.",MAT 245; or consent of instructor,"Lecture 3 hour(s), Extensive Problem Solving",Letter,
MAT 248A,Algebraic Geometry,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Grade Mode:Letter.",MAT 250A;MAT 250B;MAT 250C,"Lecture 3 hour(s), Extensive Problem Solving",Letter,
MAT 248B,Algebraic Geometry,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Grade Mode:Letter.",MAT 248A,"Lecture 3 hour(s), Extensive Problem Solving",Letter,
MAT 249,Problem-Solving in Algebra,3,"Learning Activities:Lecture 1 hour(s), Extensive Problem Solving.Grade Mode:Satisfactory/Unsatisfactory only.",MAT 250A;MAT 250B,"Lecture 1 hour(s), Extensive Problem Solving",Satisfactory/Unsatisfactory only,
MAT 250A,Algebra,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing in mathematics or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 250B,Algebra,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing in mathematics or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 250C,Algebra,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",Graduate standing in mathematics or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 258A,Numerical Optimization,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 025;MAT 167,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 258B,Discrete & Mixed-Integer Optimization,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 025;MAT 167; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 261,Lie Groups & Lie Algebras,4,Learning Activities:Lecture 3 hour(s); Extensive Problem Solving.Enrollment Restriction(s):Open to graduate students only; or consent of instructor.Grade Mode:Letter.,MAT 147andMAT 150Astrongly encouraged; or equivalent;MAT 250AandMAT 215AandMAT 239 recommended,Lecture 3 hour(s); Extensive Problem Solving,Letter,
MAT 265,Mathematical Quantum Mechanics,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Grade Mode:Letter.",MAT 201; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 266,Mathematical Statistical Mechanics & Quantum Field Theory,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.",MAT 265; or consent of instructor,"Lecture 3 hour(s), Term Paper/Discussion 1 hour(s)",Letter,
MAT 267,Quantum Information Theory,4,"Learning Activities:Lecture 3 hour(s), Project.Enrollment Restriction(s):Restricted to Graduate Students; Undergraduates with written consent of instructor.Grade Mode:Letter.",MAT 201BorMAT 250B; or consent of instructor,"Lecture 3 hour(s), Project",Letter,
MAT 270,Mathematics of Data Science,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Enrollment Restriction(s):Open to Graduate Students; undergraduate students obtain consent of instructor.Grade Mode:Letter.",MAT 127A;MAT 167;MAT 135A,"Lecture 3 hour(s), Extensive Problem Solving",Letter,
MAT 271,Applied & Computational Harmonic Analysis,4,"Learning Activities:Lecture 3 hour(s), Extensive Problem Solving.Grade Mode:Letter.","( MAT 125B OR MAT 201C ) ; ( MAT 128BorMAT 167 ) ;MAT 129; or the equivalent, or consent of instructor","Lecture 3 hour(s), Extensive Problem Solving",Letter,
MAT 280,Topics in Pure & Applied Mathematics,3,Learning Activities:Lecture 3 hour(s).Repeat Credit:May be repeated when topic differs.Grade Mode:Letter.,Graduate standing,Lecture 3 hour(s),Letter,
MAT 290,Seminar,1,Learning Activities:Seminar 1-6 hour(s).Repeat Credit:May be repeated.Grade Mode:Satisfactory/Unsatisfactory only.,,Seminar 1-6 hour(s),Satisfactory/Unsatisfactory only,
MAT 298,Group Study,1,Learning Activities:Variable.Grade Mode:Letter.,,Variable,Letter,
MAT 299,Individual Study,1,Learning Activities:Variable.Grade Mode:Satisfactory/Unsatisfactory only.,,Variable,Satisfactory/Unsatisfactory only,
MAT 299D,Dissertation Research,1,Learning Activities:Variable.Repeat Credit:May be repeated.Grade Mode:Satisfactory/Unsatisfactory only.,,Variable,Satisfactory/Unsatisfactory only,
MAT 301A,Mathematics Teaching Practicum,3,"Learning Activities:Fieldwork 5 hour(s), Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.",MAT 302A;MAT 303A;MAT 302AMAT 303Arequired concurrently or consent of instructor,"Fieldwork 5 hour(s), Discussion 1 hour(s)",Letter,
MAT 301B,Mathematics Teaching Practicum,3,"Learning Activities:Fieldwork 5 hour(s), Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.",MAT 302B;MAT 303B;MAT 302BMAT 303Brequired concurrently or consent of instructor,"Fieldwork 5 hour(s), Discussion 1 hour(s)",Letter,
MAT 301C,Mathematics Teaching Practicum,3,"Learning Activities:Fieldwork 5 hour(s), Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.",MAT 302C;MAT 303B;MAT 302CMAT 303Crequired concurrently or consent of instructor,"Fieldwork 5 hour(s), Discussion 1 hour(s)",Letter,
MAT 302A,Curriculum Development in Mathematics,1,Learning Activities:Lecture/Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.,MAT 303Arequired concurrently or consent of instructor,Lecture/Discussion 1 hour(s),Letter,
MAT 302B,Curriculum Development in Mathematics,1,Learning Activities:Lecture/Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.,MAT 303Brequired concurrently or consent of instructor,Lecture/Discussion 1 hour(s),Letter,
MAT 302C,Curriculum Development in Mathematics,1,Learning Activities:Lecture/Discussion 1 hour(s).Repeat Credit:May be repeated.Grade Mode:Letter.,MAT 303Crequired concurrently or consent of instructor,Lecture/Discussion 1 hour(s),Letter,
MAT 303A,Mathematics Pedagogy,1,Learning Activities:Lecture/Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.,MAT 302Aor MAT 210AL required concurrently or consent of instructor,Lecture/Discussion 1 hour(s),Letter,
MAT 303B,Mathematics Pedagogy,1,Learning Activities:Lecture/Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.,MAT 302Aor MAT 210AL required concurrently or consent of instructor,Lecture/Discussion 1 hour(s),Letter,
MAT 303C,Mathematics Pedagogy,1,Learning Activities:Lecture/Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.,MAT 302Cor MAT 210CL required concurrently or consent of instructor,Lecture/Discussion 1 hour(s),Letter,
MAT 390,Teaching Assistantship Training,3,Learning Activities:Lecture 3 hour(s).Grade Mode:Satisfactory/Unsatisfactory only.,Graduate standing in the Department of Mathematics,Lecture 3 hour(s),Satisfactory/Unsatisfactory only,
MAT 399,Individual Study,2,"Learning Activities:Independent Study 2-3 hour(s), Discussion 1 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Satisfactory/Unsatisfactory only.",,"Independent Study 2-3 hour(s), Discussion 1 hour(s)",Satisfactory/Unsatisfactory only,
